CodeID	LitLen	Literal
8308	9	' EIBRESP=' [9]
8308	7	' RESP2=' [7]
8310	41	'UNABLE TO WRITE TO PROCTRAN DB2 DATASTORE' [41]
8310	9	' SQLCODE=' [9]
8310	24	'WITH THE FOLLOWING DATA:' [24]
8311	43	'DATA INCONSISTENCY, DATA UPDATED ON ACCOUNT' [43]
8313	4	'WPCD' [4]
8326		923
8327	20	'DB2 Connection lost ' [20]
8329	20	'Not Storm Drain     ' [20]
8331	20	'Not Storm Drain     ' [20]
8332	41	'XFRFUN: Check-For-Storm-Drain-DB2: Storm ' [41]
8332	17	'Drain condition (' [17]
8332	2	') ' [2]
8332	14	'has been met (' [14]
8332	2	').' [2]
8343	4	'AD2Z' [4]
8345	41	'DB2 DEADLOCK DETECTED IN XFRFUN, SQLCODE=' [41]
8346	25	'DB2 DEADLOCK FOR ACCOUNT ' [25]
8347	9	'SQLSTATE=' [9]
8347	10	',SQLERRMC=' [10]
8347		1
8347	12	',SQLERRD(1)=' [12]
8347	12	',SQLERRD(2)=' [12]
8347		2
8347	12	',SQLERRD(3)=' [12]
8347		3
8347	12	',SQLERRD(4)=' [12]
8347		4
8347	12	',SQLERRD(5)=' [12]
8347		5
8347	12	',SQLERRD(6)=' [12]
8347		6
8348	4	'AFCR' [4]
8349	4	'AFCS' [4]
8350	4	'AFCT' [4]
8351	1	'Y' [1]
8352	42	'XFRFUN: Check-For-Storm-Drain-VSAM: Storm ' [42]
8352	23	'Drain condition (Abend ' [23]
8352	2	') ' [2]
8352	13	'has been met.' [13]
8363	1	':' [1]
8365	4	'HROL' [4]
8367		ZEROS
8368	36	'AH010 - Unable to perform SYNCPOINT ' [36]
8368	9	'ROLLBACK.' [9]
8368	45	' Possible integrity issue following VSAM RLS ' [45]
8368	6	'abend.' [6]
8368	9	' EIBRESP=' [9]
8368	7	' RESP2=' [7]
8370	36	'XFRFUN: Unable to perform Syncpoint ' [36]
8370	45	'Rollback. Possible Integrity issue following ' [45]
8370	26	' VSAM RLS abend RESP CODE=' [26]
8370	12	' RESP2 CODE=' [12]
8371	4	'HROL' [4]
8373	1	'N' [1]
8374	1	'2' [1]
8377	1	'N' [1]
8405	1	X'E' [1]
8406	1	X'F' [1]
8407	8	'IGZSRTCD' [8]
8415		SPACE
8417		SPACE
8419		SPACE
8421		SPACE
8423		SPACE
8425		0
8426		0
8427		0
8428		SPACE
8435		0
8437		0
8438		0
8440	9	'BNK1CAC  ' [9]
8441	1	' ' [1]
8442	6	' RESP=' [6]
8443		0
8444	7	' RESP2=' [7]
8445		0
8446	15	' ABENDING TASK.' [15]
8448	1	'Y' [1]
8449	1	'Y' [1]
8452	1	'1' [1]
8453	1	'2' [1]
8454	1	'3' [1]
8457	13	'Session Ended' [13]
8461	1	' ' [1]
8462	1	''' [1]
8463	1	'_' [1]
8464	1	'ö' [1]
8465	1	'=' [1]
8466	1	'W' [1]
8467	1	'X' [1]
8468	1	'h' [1]
8469	1	'"' [1]
8470	1	'%' [1]
8471	1	'>' [1]
8472	1	',' [1]
8473	1	'1' [1]
8474	1	'2' [1]
8475	1	'3' [1]
8476	1	'4' [1]
8477	1	'5' [1]
8478	1	'6' [1]
8479	1	'7' [1]
8480	1	'8' [1]
8481	1	'9' [1]
8482	1	':' [1]
8483	1	'#' [1]
8484	1	'§' [1]
8485	1	'A' [1]
8486	1	'B' [1]
8487	1	'C' [1]
8488	1	'D' [1]
8489	1	'E' [1]
8490	1	'F' [1]
8491	1	'G' [1]
8492	1	'H' [1]
8493	1	'I' [1]
8494	1	'Ä' [1]
8495	1	'.' [1]
8496	1	'<' [1]
8554	1	'.' [1]
8556	1	'.' [1]
8564	8	'ABNDPROC' [8]
8571	7	'BNK1CAC' [7]
8574		TRUE
8575		ZERO
8576		LOW-VALUE
8577		-1
8578		TRUE
8579		SPACES
8584	4	'OMEN' [4]
8594		LOW-VALUES
8595		SPACES
8596	20	'Invalid key pressed.' [20]
8597		TRUE
8600		0
8609	4	'OCAC' [4]
8609		32
8612	42	'BNK1CAC - A010 - RETURN TRANSID(OCAC) FAIL' [42]
8623	1	':' [1]
8625	4	'HBNK' [4]
8627		ZEROS
8628	27	'A010- RETURN TRANSID(OCAC) ' [27]
8628	9	' EIBRESP=' [9]
8628	7	' RESP2=' [7]
8641		TRUE
8647	6	'BNK1CA' [6]
8647	7	'BNK1CAM' [7]
8650	35	'BNK1CAC - RM010 - RECEIVE MAP FAIL ' [35]
8661	1	':' [1]
8663	4	'HBNK' [4]
8665		ZEROS
8666	25	'RM010 - RECEIVE MAP FAIL ' [25]
8666	9	' EIBRESP=' [9]
8666	7	' RESP2=' [7]
8675		1
8675	10	'__________' [10]
8676		SPACES
8677	40	'Please enter a 10 digit Customer Number ' [40]
8677	1	' ' [1]
8678	1	'N' [1]
8679		-1
8682		NUMERIC
8683		SPACES
8684	39	'Please enter a numeric Customer number ' [39]
8684	1	' ' [1]
8685	1	'N' [1]
8686		-1
8689	8	'________' [8]
8689		1
8690		SPACES
8691	40	'Account Type should be ISA,CURRENT,LOAN,' [40]
8691	18	'SAVING or MORTGAGE' [18]
8692	1	'N' [1]
8693		-1
8696		SPACES
8697		0
8699	8	'ISA_____' [8]
8700	8	'ISA     ' [8]
8702	8	'isa_____' [8]
8703	8	'ISA     ' [8]
8705	8	'ISA     ' [8]
8707	8	'isa     ' [8]
8708	8	'ISA     ' [8]
8710	8	'CURRENT_' [8]
8711	8	'CURRENT ' [8]
8713	8	'current_' [8]
8714	8	'CURRENT ' [8]
8716	8	'CURRENT ' [8]
8718	8	'current ' [8]
8719	8	'CURRENT ' [8]
8721	8	'LOAN____' [8]
8722	8	'LOAN    ' [8]
8724	8	'loan____' [8]
8725	8	'LOAN    ' [8]
8727	8	'loan    ' [8]
8728	8	'LOAN    ' [8]
8730	8	'LOAN    ' [8]
8732	8	'SAVING__' [8]
8733	8	'SAVING  ' [8]
8735	8	'saving__' [8]
8736	8	'SAVING  ' [8]
8738	8	'saving  ' [8]
8739	8	'SAVING  ' [8]
8741	8	'SAVING  ' [8]
8743	8	'MORTGAGE' [8]
8745	8	'mortgage' [8]
8746	8	'MORTGAGE' [8]
8749		SPACES
8750	40	'Account Type should be ISA,CURRENT,LOAN,' [40]
8750	18	'SAVING or MORTGAGE' [18]
8751	1	'N' [1]
8752		-1
8756		ZERO
8757		SPACES
8758	37	'Please supply a numeric interest rate' [37]
8759	1	'N' [1]
8760		-1
8763		1
8763		NUMERIC
8764		ZERO
8765		1
8765	1	'0' [1]
8765	1	'1' [1]
8765	1	'2' [1]
8765	1	'3' [1]
8765	1	'4' [1]
8765	1	'5' [1]
8765	1	'6' [1]
8765	1	'7' [1]
8765	1	'8' [1]
8765	1	'9' [1]
8765	1	'.' [1]
8765	1	'-' [1]
8765	1	'+' [1]
8765	1	' ' [1]
8767		SPACES
8768	37	'Please supply a numeric interest rate' [37]
8769	1	'N' [1]
8770		-1
8773		ZERO
8774		1
8774	1	'.' [1]
8775		1
8776		SPACES
8777	44	'Use one decimal point for interest rate only' [44]
8778	1	'N' [1]
8779		-1
8782		1
8783		ZERO
8784		1
8784	1	'.' [1]
8785		2
8786		ZERO
8787		1
8787	1	'.' [1]
8788		2
8789	1	'0' [1]
8789	1	'1' [1]
8789	1	'2' [1]
8789	1	'3' [1]
8789	1	'4' [1]
8789	1	'5' [1]
8789	1	'6' [1]
8789	1	'7' [1]
8789	1	'8' [1]
8789	1	'9' [1]
8789	1	'-' [1]
8789	1	'+' [1]
8789	1	'.' [1]
8790		2
8791		SPACES
8792	43	'Only up to two decimal places are supported' [43]
8793	1	'N' [1]
8794		-1
8801		0
8802		SPACES
8803	46	'Please supply a zero or positive interest rate' [46]
8804	1	'N' [1]
8805		-1
8808		9999.99
8809		SPACES
8810	49	'Please supply an interest rate less than 9999.99%' [49]
8811	1	'N' [1]
8812		-1
8816		ZERO
8817		SPACES
8819		ZERO
8820		1
8820	1	'0' [1]
8820	1	'1' [1]
8820	1	'2' [1]
8820	1	'3' [1]
8820	1	'4' [1]
8820	1	'5' [1]
8820	1	'6' [1]
8820	1	'7' [1]
8820	1	'8' [1]
8820	1	'9' [1]
8822		SPACES
8823	44	'Overdraft Limit must be numeric positive int' [44]
8824	1	'N' [1]
8825		-1
8829		1
8829	8	'________' [8]
8829		spaces
8830		ZERO
8832		NUMERIC
8833		SPACES
8834	36	'The Overdraft Limit must be numeric ' [36]
8835	1	'N' [1]
8836		-1
8839		1
8840		SPACES
8841	37	'Missing expected data.               ' [37]
8842	1	'N' [1]
8850	4	'ACCT' [4]
8851	1	'N' [1]
8853		ZEROS
8854		ZEROS
8858		ZEROS
8860		ZEROS
8861		ZEROS
8862		ZEROS
8863		ZEROS
8864	1	' ' [1]
8865	6	'CREACC' [6]
8868	41	'BNK1CAC - CAD010 - LINK CREACC FAILED    ' [41]
8879	1	':' [1]
8881	4	'HBNK' [4]
8883		ZEROS
8884	28	'CAD010 - LINK CREACC FAILED ' [28]
8884	9	' EIBRESP=' [9]
8884	7	' RESP2=' [7]
8888	1	'N' [1]
8889		SPACES
8890	1	'N' [1]
8892	1	'1' [1]
8893	44	'The supplied customer number does not exist.' [44]
8894	1	'2' [1]
8895	38	'The customer data cannot be accessed, ' [38]
8895	26	' unable to create account.' [26]
8896	1	'3' [1]
8897	31	'Account record creation failed.' [31]
8897	28	' (unable to ENQ ACCOUNT NC).' [28]
8898	1	'4' [1]
8899	31	'Account record creation failed,' [31]
8899	34	' (unable to increment ACCOUNT NC).' [34]
8900	1	'5' [1]
8901	31	'Account record creation failed,' [31]
8901	32	' (unable to restore ACCOUNT NC).' [32]
8902	1	'6' [1]
8903	31	'Account record creation failed,' [31]
8903	35	' (unable to WRITE to ACCOUNT file).' [35]
8904	1	'7' [1]
8905	31	'Account record creation failed,' [31]
8905	33	' (unable to INSERT into ACCOUNT).' [33]
8906	1	'8' [1]
8907	31	'Account record creation failed,' [31]
8907	21	' (too many accounts).' [21]
8908	1	'9' [1]
8909	32	'Account record creation failed, ' [32]
8909	26	' unable to count accounts.' [26]
8910	1	'A' [1]
8911	32	'Account record creation failed, ' [32]
8911	26	' account type unsupported.' [26]
8913	28	'The account was not created.' [28]
8917		SPACES
8918	41	'The Account has been successfully created' [41]
8921		1
8921		2
8922		3
8922		2
8923		5
8923		4
8924		1
8924		2
8925		3
8925		2
8926		5
8926		4
8927		1
8927		2
8928		3
8928		2
8929		5
8929		4
8945	6	'BNK1CA' [6]
8945	7	'BNK1CAM' [7]
8948	38	'BNK1CAC - SM010 - SEND MAP ERASE FAIL ' [38]
8959	1	':' [1]
8961	4	'HBNK' [4]
8963		ZEROS
8964	26	'SM010 -SEND MAP ERASE FAIL' [26]
8964	9	' EIBRESP=' [9]
8964	7	' RESP2=' [7]
8971	6	'BNK1CA' [6]
8971	7	'BNK1CAM' [7]
8974	41	'BNK1CAC - SM010 - SEND MAP DATAONLY FAIL ' [41]
8985	1	':' [1]
8987	4	'HBNK' [4]
8989		ZEROS
8990	30	'SM010 - SEND MAP DATAONLY Fail' [30]
8990	9	' EIBRESP=' [9]
8990	7	' RESP2=' [7]
8997	6	'BNK1CA' [6]
8997	7	'BNK1CAM' [7]
9000	47	'BNK1CAC - SM010 - SEND MAP DATAONLY ALARM FAIL ' [47]
9011	1	':' [1]
9013	4	'HBNK' [4]
9015		ZEROS
9016	36	'SM010 - SEND MAP DATAONLY ALARM fail' [36]
9016	9	' EIBRESP=' [9]
9016	7	' RESP2=' [7]
9028	33	'BNK1CAC - STM010 - SEND TEXT FAIL' [33]
9039	1	':' [1]
9041	4	'HBNK' [4]
9043		ZEROS
9044	23	'STM010 - SEND TEXT FAIL' [23]
9044	9	' EIBRESP=' [9]
9044	7	' RESP2=' [7]
9053	4	'HBNK' [4]
9072	1	X'E' [1]
9073	1	X'F' [1]
9074	8	'IGZSRTCD' [8]
9082		SPACE
9084		SPACE
9086		SPACE
9088		SPACE
9090		SPACE
9092		0
9093		0
9094		0
9095		SPACE
9102		0
9124		SPACES
9129		SPACES
9130		SPACES
9133		SPACE
9134		SPACE
9135		SPACE
9136		SPACE
9137		SPACE
9138		SPACE
9139		SPACE
9140		SPACE
9142		SPACE
9143		SPACE
9144		SPACE
9145		SPACE
9151	1	'N' [1]
9177	1	'2' [1]
9178	1	'V' [1]
9181		+10
9183		0
9184		0
9187	1	'N' [1]
9201	1	'.' [1]
9203	1	'.' [1]
9211	8	'ABNDPROC' [8]
9214	8	'INQACCCU' [8]
9217	1	'N' [1]
9218	1	'0' [1]
9222	1	'N' [1]
9223	1	'N' [1]
9224	1	'1' [1]
9237		0
9240	1	'N' [1]
9241	1	'N' [1]
9242	1	'2' [1]
9243		ZERO
9254	1	':' [1]
9256	4	'HROL' [4]
9258		ZEROS
9259	44	'RAD010 - Unable to perform Synpoint Rollback' [44]
9259	41	'. Possible Integrity issue following DB2 ' [41]
9259	11	'CURSOR OPEN' [11]
9259	8	'EIBRESP=' [8]
9259	7	' RESP2=' [7]
9261	45	'INQACCCU: Unable to perform Synpoint Rollback' [45]
9261	52	'. Possible Integrity issue following DB2 CURSOR OPEN' [52]
9261	9	' SQLCODE=' [9]
9261	6	',RESP=' [6]
9261	7	',RESP2=' [7]
9262	4	'HROL' [4]
9268		0
9270	47	'Failure when attempting to close the DB2 CURSOR' [47]
9270	27	' ACC-CURSOR. With SQL code=' [27]
9272	1	'N' [1]
9273	1	'N' [1]
9274	1	'4' [1]
9285	1	':' [1]
9287	4	'HROL' [4]
9289		ZEROS
9290	38	'RAD010(2)- Unable to perform Syncpoint' [38]
9290	44	'Rollback. Possible Integrity issue following' [44]
9290	12	'CURSOR CLOSE' [12]
9290	8	'EIBRESP=' [8]
9290	7	' RESP2=' [7]
9292	44	'INQACCCU:Unable to perform Synpoint ROLLBACK' [44]
9292	37	'. Possible Integrity issue following ' [37]
9292	24	'DB2 CURSOR OPEN SQLCODE=' [24]
9292	6	',RESP=' [6]
9292	7	',RESP2=' [7]
9293	4	'HROL' [4]
9297	1	'Y' [1]
9302		ZERO
9303		0
9303		20
9305		+100
9306	1	'Y' [1]
9309		0
9311	41	'Failure when attempting to FETCH from the' [41]
9311	38	' DB2 CURSOR ACC-CURSOR. With SQL code=' [38]
9313	1	'N' [1]
9314	1	'N' [1]
9315		ZERO
9316	1	'3' [1]
9327	1	':' [1]
9329	4	'HROL' [4]
9331		ZEROS
9332	35	'FD010 - Unable to perform Syncpoint' [35]
9332	44	'Rollback. Possible Integrity issue following' [44]
9332	9	'DB2 FETCH' [9]
9332	8	'EIBRESP=' [8]
9332	7	' RESP2=' [7]
9334	38	'INQACCCU: Unable to perform Syncpoint ' [38]
9334	44	'ROLLBACK. Possible Integrity issue following' [44]
9334	20	' DB2 FETCH. SQLCODE=' [20]
9334	6	',RESP=' [6]
9334	7	',RESP2=' [7]
9335	4	'HROL' [4]
9339		1
9367		923
9368	20	'DB2 Connection lost ' [20]
9370	20	'Not Storm Drain     ' [20]
9372	20	'Not Storm Drain     ' [20]
9373	43	'INQACCCU: Check-For-Storm-Drain-DB2: Storm ' [43]
9373	17	'Drain condition (' [17]
9373	2	') ' [2]
9373	14	'has been met (' [14]
9373	2	').' [2]
9384	4	'AD2Z' [4]
9386	43	'DB2 DEADLOCK DETECTED IN INQACCCU, SQLCODE=' [43]
9387	25	'DB2 DEADLOCK FOR ACCOUNT ' [25]
9388	9	'SQLSTATE=' [9]
9388	10	',SQLERRMC=' [10]
9388		1
9388	12	',sqlerrd(1)=' [12]
9388	12	',sqlerrd(2)=' [12]
9388		2
9388	12	',sqlerrd(3)=' [12]
9388		3
9388	12	',sqlerrd(4)=' [12]
9388		4
9388	12	',sqlerrd(5)=' [12]
9388		5
9388	12	',sqlerrd(6)=' [12]
9388		6
9389	4	'AFCR' [4]
9390	4	'AFCS' [4]
9391	4	'AFCT' [4]
9392	1	'Y' [1]
9393	44	'INQACCCU: Check-For-Storm-Drain-VSAM: Storm ' [44]
9393	23	'Drain condition (Abend ' [23]
9393	2	') ' [2]
9393	13	'has been met.' [13]
9404	1	':' [1]
9406	4	'HROL' [4]
9408		0
9409	35	'AH010 -Unable to perform SYNCPOINT ' [35]
9409	8	'ROLLBACK' [8]
9409	45	' Possible integrity issue following VSAM RLS ' [45]
9409	7	' abend.' [7]
9409	8	'EIBRESP=' [8]
9409	7	' RESP2=' [7]
9411	37	'INQACCC: Unable to perform Syncpoint.' [37]
9411	46	' Rollback. Possible Integrity issue following ' [46]
9411	26	' VSAM RLS abend RESP CODE=' [26]
9411	12	' RESP2 CODE=' [12]
9412	4	'HROL' [4]
9414	1	'N' [1]
9417	1	'N' [1]
9424		ZERO
9425	1	'N' [1]
9426		ZERO
9429	10	'9999999999' [10]
9430	1	'N' [1]
9431		ZERO
9436	8	'INQCUST ' [8]
9437	1	'Y' [1]
9438	1	'Y' [1]
9441	1	'N' [1]
9442		ZERO
9469	1	X'E' [1]
9470	1	X'F' [1]
9471	8	'IGZSRTCD' [8]
9479		SPACE
9481		SPACE
9483		SPACE
9485		SPACE
9487		SPACE
9489		0
9490		0
9491		0
9492		SPACE
9499		0
9537		SPACES
9542		SPACES
9543		SPACES
9546		SPACE
9547		SPACE
9548		SPACE
9549		SPACE
9550		SPACE
9551		SPACE
9552		SPACE
9553		SPACE
9555		SPACE
9556		SPACE
9557		SPACE
9558		SPACE
9573		0
9574		0
9577		0
9578		0
9581		0
9582		0
9585		0
9586		0
9589		0
9590		0
9594	2	'Mr' [2]
9595	3	'Mrs' [3]
9596	4	'Miss' [4]
9597	2	'Ms' [2]
9598	2	'Mr' [2]
9599	3	'Mrs' [3]
9600	4	'Miss' [4]
9601	2	'Ms' [2]
9602	2	'Mr' [2]
9603	3	'Mrs' [3]
9604	4	'Miss' [4]
9605	2	'Ms' [2]
9606	2	'Mr' [2]
9607	3	'Mrs' [3]
9608	4	'Miss' [4]
9609	2	'Ms' [2]
9610	2	'Mr' [2]
9611	3	'Mrs' [3]
9612	4	'Miss' [4]
9613	2	'Ms' [2]
9614	2	'Dr' [2]
9615	3	'Drs' [3]
9616	2	'Dr' [2]
9617	2	'Ms' [2]
9618	2	'Dr' [2]
9619	2	'Ms' [2]
9620	2	'Dr' [2]
9621	2	'Ms' [2]
9622	9	'Professor' [9]
9623	9	'Professor' [9]
9624	9	'Professor' [9]
9625	4	'Lord' [4]
9626	3	'Sir' [3]
9627	3	'Sir' [3]
9628	4	'Lady' [4]
9629	4	'Lady' [4]
9634		0
9635		0
9640		0
9641		1
9644		0
9645		0
9648		0
9649		0
9652		0
9653		0
9654		0
9655		0
9656	1	' ' [1]
9659	1	'N' [1]
9668		1
9686		0
9687		0
9688		0
9689		0
9690		0
9697	1	' ' [1]
9700		0
9701		0
9702		0
9703	1	' ' [1]
9708		VSAM
9709	8	'BANKDATA' [8]
9712	17	'Starting BANKDATA' [17]
9715		1
9715		SPACE
9715	1	',' [1]
9717		12
9718	45	'Final customer number cannot be smaller than ' [45]
9718	21	'first customer number' [21]
9721		zero
9722		12
9723	36	'Gap between customers cannot be zero' [36]
9736	2	'00' [2]
9738	36	'Error opening CUSTOMER file, status=' [36]
9739		12
9742	35	'Populating Customer + Account files' [35]
9744		ZERO
9745		ZERO
9746		ZERO
9749		TRUE
9752		1
9753		36
9753		1
9754		1
9755		1
9756		1
9757		99
9757		1
9758		1
9759		1
9760		1
9761		SPACES
9762		SPACE
9762	1	' ' [1]
9763		SPACES
9764	1	' ' [1]
9764		SPACE
9764	2	', ' [2]
9765		28
9765		1
9766		12
9766		1
9767		2000
9767		1900
9769		999
9769		1
9770		21
9770		1
9773		1
9773		4
9774		5
9774		2
9775		7
9775		2
9777	2	'00' [2]
9779	35	'Error writing to VSAM file, status=' [35]
9780		12
9784		1
9785		1000
9787		ZERO
9790	6	'000000' [6]
9791	10	'9999999999' [10]
9792		TRUE
9795	2	'00' [2]
9797	42	'Error writing CUSTOMER-CONTROL-RECORD file' [42]
9797	9	', status=' [9]
9798		12
9801		SPACES
9803		SPACES
9804	1	'-' [1]
9804	12	'ACCOUNT-LAST' [12]
9806		ZERO
9808	44	'Error inserting last account control record ' [44]
9808	1	'.' [1]
9808	1	',' [1]
9810		SPACES
9812		SPACES
9813	1	'-' [1]
9813	13	'ACCOUNT-COUNT' [13]
9815		ZERO
9817	45	'Error inserting account count control record ' [45]
9817	1	'.' [1]
9817	1	',' [1]
9820	18	'Finishing BANKDATA' [18]
9831		5
9831		1
9832		1
9838		0
9839		0
9840	1	'N' [1]
9841	1	'Y' [1]
9842	4	'ACCT' [4]
9849	1	'.' [1]
9850	1	'.' [1]
9853	4	'2021' [4]
9854	1	'.' [1]
9855	2	'07' [2]
9856	1	'.' [1]
9857	2	'01' [2]
9858	4	'2021' [4]
9859	1	'.' [1]
9860	2	'08' [2]
9861	1	'.' [1]
9862	2	'01' [2]
9863		999999
9863		1
9865	8	'LOAN    ' [8]
9865	8	'MORTGAGE' [8]
9866		0
9867		0
9870		0
9872		TRUE
9873		3
9873		13172878
9874	18	'TIMEOUT  (00C900E)' [18]
9875		3
9875		13172872
9876	18	'DEADLOCK (00C9088)' [18]
9878	18	'Unknown ReasonCode' [18]
9881	38	'Error inserting rows on ACCOUNT table.' [38]
9881	11	'For ACC no=' [11]
9881	14	' for SORTCODE=' [14]
9881	8	'SQLCODE=' [8]
9881	10	',SQLSTATE=' [10]
9881	10	',SQLERRMC=' [10]
9881		1
9881	12	',sqlerrd(1)=' [12]
9881	12	',sqlerrd(2)=' [12]
9881		2
9881	12	',sqlerrd(3)=' [12]
9881		3
9881	12	',sqlerrd(4)=' [12]
9881		4
9881	12	',sqlerrd(5)=' [12]
9881		5
9881	12	',sqlerrd(6)=' [12]
9881		6
9882		12
9886		1
9887		1
9892		28
9892		1
9894		12
9894		1
9896		2014
9898		1
9900	1	'Y' [1]
9903		100
9904	1	'Y' [1]
9914		50
9915	7	'Michael' [7]
9915		01
9916	4	'Will' [4]
9916		02
9917	5	'Geoff' [5]
9917		03
9918	5	'Chris' [5]
9918		04
9919	4	'Dave' [4]
9919		05
9920	4	'Luke' [4]
9920		06
9921	4	'Adam' [4]
9921		07
9922	8	'Giuseppe' [8]
9922		08
9923	5	'James' [5]
9923		09
9924	3	'Jon' [3]
9924		10
9925	4	'Andy' [4]
9925		11
9926	3	'Lou' [3]
9926		12
9927	6	'Robert' [6]
9927		13
9928	3	'Sam' [3]
9928		14
9929	9	'Frederick' [9]
9929		15
9930	6	'Buford' [6]
9930		16
9931	7	'William' [7]
9931		17
9932	6	'Howard' [6]
9932		18
9933	7	'Anthony' [7]
9933		19
9934	5	'Bruce' [5]
9934		20
9935	5	'Peter' [5]
9935		21
9936	7	'Stephen' [7]
9936		22
9937	6	'Donald' [6]
9937		23
9938	6	'Dennis' [6]
9938		24
9939	6	'Harold' [6]
9939		25
9940	3	'Amy' [3]
9940		26
9941	7	'Belinda' [7]
9941		27
9942	9	'Charlotte' [9]
9942		28
9943	5	'Donna' [5]
9943		29
9944	7	'Felicia' [7]
9944		30
9945	8	'Gretchen' [8]
9945		31
9946	9	'Henrietta' [9]
9946		32
9947	6	'Imogen' [6]
9947		33
9948	9	'Josephine' [9]
9948		34
9949	9	'Kimberley' [9]
9949		35
9950	4	'Lucy' [4]
9950		36
9951	6	'Monica' [6]
9951		37
9952	7	'Natalie' [7]
9952		38
9953	7	'Ophelia' [7]
9953		39
9954	8	'Patricia' [8]
9954		40
9955	7	'Querida' [7]
9955		41
9956	6	'Rachel' [6]
9956		42
9957	8	'Samantha' [8]
9957		43
9958	5	'Tanya' [5]
9958		44
9959	6	'Ulrika' [6]
9959		45
9960	8	'Virginia' [8]
9960		46
9961	5	'Wendy' [5]
9961		47
9962	7	'Xaviera' [7]
9962		48
9963	6	'Yvonne' [6]
9963		49
9964	7	'Zsa Zsa' [7]
9964		50
9965		30
9966	30	'ABCDEFGHIJLKMNOPQRSTUVWXYZ    ' [30]
9967		50
9968	5	'Jones' [5]
9968		01
9969	8	'Davidson' [8]
9969		02
9970	5	'Baker' [5]
9970		03
9971	5	'Smith' [5]
9971		04
9972	6	'Taylor' [6]
9972		05
9973	5	'Evans' [5]
9973		06
9974	7	'Roberts' [7]
9974		07
9975	6	'Wright' [6]
9975		08
9976	6	'Walker' [6]
9976		09
9977	5	'Green' [5]
9977		10
9978	5	'Price' [5]
9978		11
9979	7	'Downton' [7]
9979		12
9980	7	'Gatting' [7]
9980		13
9981	8	'Robinson' [8]
9981		14
9982	7	'Justice' [7]
9982		15
9983	4	'Tell' [4]
9983		16
9984	5	'Stark' [5]
9984		17
9985	7	'Strange' [7]
9985		18
9986	6	'Parker' [6]
9986		19
9987	5	'Blake' [5]
9987		20
9988	7	'Jackson' [7]
9988		21
9989	6	'Groves' [6]
9989		22
9990	6	'Palmer' [6]
9990		23
9991	10	'Ramsbottom' [10]
9991		24
9992	5	'Lloyd' [5]
9992		24
9993	6	'Hughes' [6]
9993		25
9994	6	'Briggs' [6]
9994		26
9995	6	'Higins' [6]
9995		27
9996	7	'Goodwin' [7]
9996		28
9997	7	'Valmont' [7]
9997		29
9998	5	'Brown' [5]
9998		30
9999	7	'Hopkins' [7]
9999		31
10000	6	'Bonney' [6]
10000		32
10001	7	'Jenkins' [7]
10001		33
10002	5	'Lloyd' [5]
10002		34
10003	7	'Wilmore' [7]
10003		35
10004	8	'Franklin' [8]
10004		36
10005	6	'Renton' [6]
10005		37
10006	6	'Seward' [6]
10006		38
10007	6	'Morris' [6]
10007		39
10008	7	'Johnson' [7]
10008		40
10009	7	'Brennan' [7]
10009		41
10010	7	'Thomson' [7]
10010		42
10011	6	'Barker' [6]
10011		43
10012	7	'Corbett' [7]
10012		44
10013	5	'Weber' [5]
10013		45
10014	5	'Leigh' [5]
10014		46
10015	5	'Croft' [5]
10015		47
10016	6	'Walken' [6]
10016		48
10017	6	'Dubois' [6]
10017		49
10018	8	'Stephens' [8]
10018		50
10019		26
10020		19
10021	6	'Acacia' [6]
10021		1
10022	5	'Birch' [5]
10022		2
10023	7	'Cypress' [7]
10023		3
10024	7	'Douglas' [7]
10024		4
10025	3	'Elm' [3]
10025		5
10026	3	'Fir' [3]
10026		6
10027	5	'Gorse' [5]
10027		7
10028	5	'Holly' [5]
10028		8
10029	8	'Ironwood' [8]
10029		9
10030	6	'Joshua' [6]
10030		10
10031	5	'Kapok' [5]
10031		11
10032	8	'Laburnam' [8]
10032		12
10033	5	'Maple' [5]
10033		13
10034	6	'Nutmeg' [6]
10034		14
10035	3	'Oak' [3]
10035		15
10036	4	'Pine' [4]
10036		16
10037	8	'Quercine' [8]
10037		17
10038	5	'Rowan' [5]
10038		18
10039	8	'Sycamore' [8]
10039		19
10040	5	'Thorn' [5]
10040		20
10041	5	'Ulmus' [5]
10041		21
10042	8	'Viburnum' [8]
10042		22
10043	6	'Willow' [6]
10043		23
10044	9	'Xylophone' [9]
10044		24
10045	3	'Yew' [3]
10045		25
10046	9	'Zebratree' [9]
10046		26
10047	6	'Avenue' [6]
10047		1
10048	9	'Boulevard' [9]
10048		2
10049	5	'Close' [5]
10049		3
10050	8	'Crescent' [8]
10050		4
10051	5	'Drive' [5]
10051		5
10052	8	'Escalade' [8]
10052		6
10053	8	'Frontage' [8]
10053		7
10054	4	'Lane' [4]
10054		8
10055	4	'Mews' [4]
10055		9
10056	4	'Rise' [4]
10056		10
10057	5	'Court' [5]
10057		11
10058	7	'Opening' [7]
10058		12
10059	4	'Loke' [4]
10059		13
10060	6	'Square' [6]
10060		14
10061	6	'Houses' [6]
10061		15
10062	4	'Gate' [4]
10062		16
10063	6	'Street' [6]
10063		17
10064	5	'Grove' [5]
10064		18
10065	5	'March' [5]
10065		19
10066		50
10067	7	'Norwich' [7]
10067		01
10068	7	'Acle   ' [7]
